        3.84833         3.13991         3.48757         2.94113         3.08378         2.34634         2.14453         2.43143         2.49216 
         2.7498         1.05574         1.78398          2.1525            1.04         1.42721         1.41775         1.69269         1.65767 
        1.38357        0.982045         1.16775        0.937045         1.52584         1.85089         2.22731         2.22943         2.44587 
        2.27799         2.03066         2.47205         1.64752          1.6472        0.376992       -0.514223      -0.0467684     0.000752847 
       0.412033       -0.555331        0.149264         1.06356        0.286826         0.35026        0.266219        0.309308        0.369938 
       0.541458      0.00122923        0.368437        0.714876       -0.488106        -0.31263       -0.294686        -1.07369        -0.53071 
         0.3343       -0.477883       -0.229119       -0.792807          -1.321        -1.09684       -0.350575        0.162762      -0.0619402 
       0.881482        0.535185       0.0530702        0.809635        0.551916        0.451426         1.22611         1.42825         2.11981 
        2.45874         3.55803         2.66279         2.67768         2.48039         1.84742           1.145          1.9722         3.07899 
        3.58354         3.59692         3.66576         3.66576         3.66576         3.66576         3.66576         3.66576         3.66576 
